user_id,user_hash,age_group,city_level,register_days,total_pay_amount,is_vip,prefer_categories,session_duration_mean,session_duration_sum,session_duration_count,browse_count_mean,browse_count_sum,click_count_mean,click_count_sum,like_count_mean,like_count_sum,comment_count_sum,share_count_sum,avg_session_duration,total_duration,active_days_window,total_browse,avg_browse,total_click,total_like,total_interaction,click_through_rate,like_rate,active_hour_mean,active_hour_std,sessions_7d,sessions_14d,decay_ratio,days_since_last_active,churn_label,is_churned_30d,is_new_user,pay_level
user_00338,a7a0a3e9,35-44,新一线,168,323.88,True,"科技,游戏,生活,旅游",1651.2,16512.0,10.0,24.5,245.0,6.5,65.0,2.2,22.0,5.0,2.0,1651.2,16512.0,10.0,245.0,24.5,65.0,22.0,94.0,0.2653061224489796,0.3384615384615385,15.2,4.661902329879224,10.0,17.0,1.1764705882352942,1.0,活跃,0,0,200-500
user_00339,9800ea03,35-44,三线及以下,367,30.88,False,"生活,游戏,体育,美食,旅游",1868.7692307692307,24294.0,13.0,28.076923076923077,365.0,6.6923076923076925,87.0,2.3846153846153846,31.0,14.0,3.0,1868.7692307692307,24294.0,13.0,365.0,28.076923076923077,87.0,31.0,135.0,0.23835616438356164,0.3563218390804598,12.461538461538462,5.059897637557908,13.0,13.0,2.0,0.0,活跃,0,0,0-50
user_00340,8753e260,35-44,二线城市,520,0.0,False,"体育,游戏,生活,时尚",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,深度流失,1,0,0元
user_00341,a7c58167,35-44,二线城市,619,273.11,True,"生活,游戏,教育",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,深度流失,1,0,200-500
user_00342,1a17eab0,45-54,新一线,146,273.49,True,"时尚,旅游,体育",904.3333333333334,2713.0,3.0,29.333333333333332,88.0,8.666666666666666,26.0,3.3333333333333335,10.0,4.0,0.0,904.3333333333334,2713.0,3.0,88.0,29.333333333333332,26.0,10.0,40.0,0.29545454545454547,0.38461538461538464,20.333333333333332,3.055050463303893,3.0,14.0,0.42857142857142855,5.0,轻度沉睡,0,0,200-500
user_00343,2b60e7b7,35-44,二线城市,502,47.92,False,"美食,教育,娱乐",713.6666666666666,2141.0,3.0,36.666666666666664,110.0,6.333333333333333,19.0,2.3333333333333335,7.0,0.0,0.0,713.6666666666666,2141.0,3.0,110.0,36.666666666666664,19.0,7.0,26.0,0.17272727272727273,0.3684210526315789,13.0,1.0,3.0,3.0,2.0,5.0,轻度沉睡,0,0,0-50
user_00344,dd4a006a,45-54,三线及以下,448,58.69,False,"体育,教育,财经,时尚,生活",2259.285714285714,15815.0,7.0,26.142857142857142,183.0,6.428571428571429,45.0,2.2857142857142856,16.0,6.0,3.0,2259.285714285714,15815.0,7.0,183.0,26.142857142857142,45.0,16.0,70.0,0.2459016393442623,0.35555555555555557,16.714285714285715,5.023753102820165,7.0,21.0,0.6666666666666666,0.0,活跃,0,0,50-200
user_00345,b889ca47,18-24,新一线,416,269.61,True,"美食,时尚",1914.7142857142858,13403.0,7.0,28.285714285714285,198.0,3.7142857142857144,26.0,0.8571428571428571,6.0,0.0,0.0,1914.7142857142858,13403.0,7.0,198.0,28.285714285714285,26.0,6.0,32.0,0.13131313131313133,0.23076923076923078,17.714285714285715,3.5923198500080553,7.0,13.0,1.0769230769230769,2.0,活跃,0,0,200-500
user_00346,d8d9a8c2,25-34,二线城市,458,0.0,False,"生活,旅游",2412.0,9648.0,4.0,21.0,84.0,3.75,15.0,1.0,4.0,3.0,1.0,2412.0,9648.0,4.0,84.0,21.0,15.0,4.0,23.0,0.17857142857142858,0.26666666666666666,16.25,1.892969448600091,4.0,19.0,0.42105263157894735,3.0,活跃,0,0,0元
user_00347,7904cc9c,25-34,三线及以下,141,0.0,False,"生活,体育,科技",2265.3333333333335,13592.0,6.0,14.666666666666666,88.0,3.0,18.0,0.6666666666666666,4.0,6.0,1.0,2265.3333333333335,13592.0,6.0,88.0,14.666666666666666,18.0,4.0,29.0,0.20454545454545456,0.2222222222222222,12.5,5.394441583704471,6.0,15.0,0.8,2.0,活跃,0,0,0元
user_00348,42c04919,25-34,二线城市,692,0.0,False,"生活,游戏,娱乐,科技,旅游",1626.2,8131.0,5.0,23.8,119.0,5.2,26.0,2.0,10.0,3.0,0.0,1626.2,8131.0,5.0,119.0,23.8,26.0,10.0,39.0,0.2184873949579832,0.38461538461538464,14.6,5.856620185738529,5.0,9.0,1.1111111111111112,3.0,活跃,0,0,0元
user_00349,6bbbd992,25-34,二线城市,561,135.97,True,"美食,生活,游戏",2735.0,5470.0,2.0,35.0,70.0,9.0,18.0,3.0,6.0,0.0,1.0,2735.0,5470.0,2.0,70.0,35.0,18.0,6.0,25.0,0.2571428571428571,0.3333333333333333,20.0,2.8284271247461903,2.0,8.0,0.5,5.0,轻度沉睡,0,0,50-200
user_00350,5d1d8c90,25-34,二线城市,542,293.27,True,"生活,科技,美食",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,深度流失,1,0,200-500
user_00351,228d4631,18-24,新一线,117,642.61,True,"体育,生活",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,深度流失,1,0,500+
user_00352,083884a5,25-34,新一线,241,457.3,True,"生活,美食,娱乐,财经,时尚",2154.6666666666665,6464.0,3.0,33.0,99.0,8.0,24.0,2.3333333333333335,7.0,0.0,0.0,2154.6666666666665,6464.0,3.0,99.0,33.0,24.0,7.0,31.0,0.24242424242424243,0.2916666666666667,17.0,5.5677643628300215,3.0,3.0,2.0,1.0,活跃,0,0,200-500
user_00353,1c4fa9e8,35-44,新一线,337,152.02,True,"娱乐,科技",1168.875,9351.0,8.0,26.875,215.0,6.75,54.0,1.875,15.0,2.0,2.0,1168.875,9351.0,8.0,215.0,26.875,54.0,15.0,73.0,0.25116279069767444,0.2777777777777778,15.75,2.9640705601780613,8.0,8.0,2.0,4.0,轻度沉睡,0,0,50-200
user_00354,8157d6d4,45-54,二线城市,198,194.3,True,"旅游,体育,时尚",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,深度流失,1,0,50-200
user_00355,e843fe3b,25-34,新一线,503,0.0,False,"游戏,体育,旅游",2541.5,20332.0,8.0,22.625,181.0,5.875,47.0,1.625,13.0,4.0,0.0,2541.5,20332.0,8.0,181.0,22.625,47.0,13.0,64.0,0.2596685082872928,0.2765957446808511,16.75,4.891683905218266,8.0,8.0,2.0,0.0,活跃,0,0,0元
user_00356,4b3fc58c,35-44,新一线,59,194.45,True,"美食,游戏,旅游",1571.75,12574.0,8.0,25.875,207.0,6.625,53.0,1.875,15.0,5.0,2.0,1571.75,12574.0,8.0,207.0,25.875,53.0,15.0,75.0,0.2560386473429952,0.2830188679245283,15.25,6.017830648521584,8.0,17.0,0.9411764705882353,1.0,活跃,0,0,50-200
user_00357,22507434,18-24,新一线,315,113.4,True,"时尚,娱乐",1716.375,27462.0,16.0,29.75,476.0,6.3125,101.0,1.75,28.0,7.0,3.0,1716.375,27462.0,16.0,476.0,29.75,101.0,28.0,139.0,0.21218487394957983,0.27722772277227725,14.875,4.6169975814014315,16.0,28.0,1.1428571428571428,0.0,活跃,0,0,50-200
user_00358,0d3f1ca4,35-44,二线城市,404,296.82,True,"财经,美食,娱乐,体育",1905.4,38108.0,20.0,28.95,579.0,6.5,130.0,2.1,42.0,10.0,4.0,1905.4,38108.0,20.0,579.0,28.95,130.0,42.0,186.0,0.22452504317789293,0.3230769230769231,14.75,4.744803251425378,20.0,40.0,1.0,0.0,活跃,0,0,200-500
user_00359,3b37a473,35-44,新一线,684,0.0,False,"时尚,游戏,旅游,教育",1133.142857142857,7932.0,7.0,34.42857142857143,241.0,8.571428571428571,60.0,3.0,21.0,2.0,2.0,1133.142857142857,7932.0,7.0,241.0,34.42857142857143,60.0,21.0,85.0,0.24896265560165975,0.35,16.857142857142858,4.2594432902501635,7.0,12.0,1.1666666666666667,0.0,活跃,0,0,0元
user_00360,757774fe,18-24,新一线,498,355.8,True,"教育,娱乐,体育",1804.8333333333333,10829.0,6.0,31.833333333333332,191.0,8.5,51.0,2.6666666666666665,16.0,2.0,2.0,1804.8333333333333,10829.0,6.0,191.0,31.833333333333332,51.0,16.0,71.0,0.2670157068062827,0.3137254901960784,14.333333333333334,4.96655480858378,6.0,8.0,1.5,1.0,活跃,0,0,200-500
user_00361,a8acff2c,25-34,新一线,149,659.82,True,"生活,体育,游戏",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,深度流失,1,0,500+
user_00362,8213a62d,25-34,一线城市,422,167.37,True,"体育,美食,时尚,教育,娱乐",2283.5555555555557,20552.0,9.0,21.11111111111111,190.0,4.111111111111111,37.0,1.1111111111111112,10.0,5.0,0.0,2283.5555555555557,20552.0,9.0,190.0,21.11111111111111,37.0,10.0,52.0,0.19473684210526315,0.2702702702702703,12.0,5.099019513592785,9.0,29.0,0.6206896551724138,5.0,轻度沉睡,0,0,50-200
user_00363,276f3422,25-34,一线城市,352,320.51,True,"时尚,科技,生活,旅游,财经",1648.25,6593.0,4.0,17.0,68.0,3.25,13.0,1.0,4.0,2.0,0.0,1648.25,6593.0,4.0,68.0,17.0,13.0,4.0,19.0,0.19117647058823528,0.3076923076923077,11.0,5.477225575051661,4.0,14.0,0.5714285714285714,2.0,活跃,0,0,200-500
user_00364,a5e90a7c,18-24,三线及以下,605,407.04,True,"游戏,美食,时尚,生活,财经",2203.4117647058824,37458.0,17.0,28.294117647058822,481.0,6.411764705882353,109.0,2.3529411764705883,40.0,6.0,3.0,2203.4117647058824,37458.0,17.0,481.0,28.294117647058822,109.0,40.0,158.0,0.22661122661122662,0.3669724770642202,15.411764705882353,4.988221420624436,17.0,28.0,1.2142857142857142,0.0,活跃,0,0,200-500
user_00365,787ab812,25-34,一线城市,61,79.63,False,"教育,科技,时尚",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,深度流失,1,0,50-200
user_00366,a446d8e8,18-24,新一线,498,267.23,True,"旅游,时尚,娱乐,教育,科技",2400.6666666666665,7202.0,3.0,22.0,66.0,4.666666666666667,14.0,1.6666666666666667,5.0,0.0,0.0,2400.6666666666665,7202.0,3.0,66.0,22.0,14.0,5.0,19.0,0.21212121212121213,0.35714285714285715,10.0,3.0,3.0,9.0,0.6666666666666666,2.0,活跃,0,0,200-500
user_00367,691a7225,25-34,二线城市,405,203.78,True,"美食,旅游",2614.5,10458.0,4.0,14.0,56.0,3.25,13.0,0.75,3.0,3.0,1.0,2614.5,10458.0,4.0,56.0,14.0,13.0,3.0,20.0,0.23214285714285715,0.23076923076923078,13.5,5.5677643628300215,4.0,19.0,0.42105263157894735,0.0,活跃,0,0,200-500
user_00368,da2d3a60,18-24,新一线,699,229.3,True,"教育,科技,美食",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,深度流失,1,0,200-500
user_00369,efdc9e57,25-34,三线及以下,119,0.0,False,"娱乐,财经,旅游,游戏,生活",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,深度流失,1,0,0元
user_00370,ba659a07,25-34,新一线,654,207.35,True,"体育,时尚,财经,游戏,娱乐",666.6666666666666,2000.0,3.0,27.0,81.0,5.333333333333333,16.0,1.6666666666666667,5.0,2.0,1.0,666.6666666666666,2000.0,3.0,81.0,27.0,16.0,5.0,24.0,0.19753086419753085,0.3125,18.0,4.58257569495584,3.0,3.0,2.0,2.0,活跃,0,0,200-500
user_00371,9e88dfd2,45-54,二线城市,575,349.4,True,"时尚,旅游,体育,美食",44.0,44.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,2.0,2.0,活跃,0,0,200-500
user_00372,684c7677,55+,新一线,616,635.34,True,"旅游,娱乐,体育,游戏",1368.0,13680.0,10.0,22.7,227.0,5.4,54.0,1.2,12.0,7.0,0.0,1368.0,13680.0,10.0,227.0,22.7,54.0,12.0,73.0,0.23788546255506607,0.2222222222222222,13.7,4.398231968012197,10.0,15.0,1.3333333333333333,2.0,活跃,0,0,500+
user_00373,aa506ac9,35-44,三线及以下,313,487.78,True,"体育,财经,时尚",1284.0,5136.0,4.0,22.5,90.0,4.75,19.0,1.25,5.0,2.0,0.0,1284.0,5136.0,4.0,90.0,22.5,19.0,5.0,26.0,0.2111111111111111,0.2631578947368421,12.25,5.965176722724427,4.0,12.0,0.6666666666666666,0.0,活跃,0,0,200-500
user_00374,aea226cd,35-44,三线及以下,432,845.95,True,"体育,教育,游戏,财经,美食",1729.6666666666667,10378.0,6.0,38.166666666666664,229.0,10.666666666666666,64.0,4.333333333333333,26.0,3.0,0.0,1729.6666666666667,10378.0,6.0,229.0,38.166666666666664,64.0,26.0,93.0,0.2794759825327511,0.40625,14.833333333333334,5.741660619251775,6.0,15.0,0.8,1.0,活跃,0,0,500+
user_00375,09ce06ee,18-24,三线及以下,125,0.0,False,"旅游,教育,生活,财经,游戏",1619.4615384615386,21053.0,13.0,23.53846153846154,306.0,4.461538461538462,58.0,1.3846153846153846,18.0,8.0,2.0,1619.4615384615386,21053.0,13.0,306.0,23.53846153846154,58.0,18.0,86.0,0.1895424836601307,0.3103448275862069,14.23076923076923,4.512092015792049,13.0,19.0,1.368421052631579,3.0,活跃,0,0,0元
user_00376,adc2c905,25-34,一线城市,125,461.7,True,"生活,娱乐,游戏,旅游,财经",3278.0,3278.0,1.0,47.0,47.0,18.0,18.0,6.0,6.0,2.0,1.0,3278.0,3278.0,1.0,47.0,47.0,18.0,6.0,27.0,0.3829787234042553,0.3333333333333333,17.0,0.0,1.0,5.0,0.4,2.0,活跃,0,0,200-500
user_00377,e305193d,45-54,新一线,360,255.0,True,"生活,旅游,体育,教育",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,深度流失,1,0,200-500
user_00378,a09707af,45-54,三线及以下,79,856.94,True,"娱乐,美食",2278.3333333333335,6835.0,3.0,36.0,108.0,7.666666666666667,23.0,2.3333333333333335,7.0,0.0,0.0,2278.3333333333335,6835.0,3.0,108.0,36.0,23.0,7.0,30.0,0.21296296296296297,0.30434782608695654,11.0,3.605551275463989,3.0,9.0,0.6666666666666666,3.0,活跃,0,0,500+
user_00379,6ddf006e,18-24,三线及以下,191,0.0,False,"美食,科技,游戏,娱乐,生活",1598.5714285714287,22380.0,14.0,30.928571428571427,433.0,6.928571428571429,97.0,1.7857142857142858,25.0,12.0,2.0,1598.5714285714287,22380.0,14.0,433.0,30.928571428571427,97.0,25.0,136.0,0.22401847575057737,0.25773195876288657,12.5,4.052539564652877,14.0,33.0,0.8484848484848485,4.0,轻度沉睡,0,0,0元
user_00380,9905ef36,45-54,三线及以下,339,0.0,False,"教育,娱乐,生活",2410.75,19286.0,8.0,33.5,268.0,8.25,66.0,3.125,25.0,3.0,2.0,2410.75,19286.0,8.0,268.0,33.5,66.0,25.0,96.0,0.2462686567164179,0.3787878787878788,14.375,2.559994419636775,8.0,17.0,0.9411764705882353,3.0,活跃,0,0,0元
user_00381,5543e843,25-34,新一线,694,20.18,False,"科技,游戏,教育",2006.888888888889,18062.0,9.0,24.555555555555557,221.0,5.888888888888889,53.0,1.8888888888888888,17.0,4.0,1.0,2006.888888888889,18062.0,9.0,221.0,24.555555555555557,53.0,17.0,75.0,0.2398190045248869,0.32075471698113206,11.222222222222221,4.763868642652151,9.0,19.0,0.9473684210526315,3.0,活跃,0,0,0-50
user_00382,96984699,35-44,三线及以下,469,0.0,False,"娱乐,科技",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,深度流失,1,0,0元
user_00383,ad0bea02,18-24,一线城市,637,42.27,False,"旅游,美食,科技",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,深度流失,1,0,0-50
user_00384,60589bf5,18-24,新一线,153,0.0,False,"体育,美食,娱乐,旅游,财经",2058.9166666666665,24707.0,12.0,25.166666666666668,302.0,5.166666666666667,62.0,1.5,18.0,5.0,0.0,2058.9166666666665,24707.0,12.0,302.0,25.166666666666668,62.0,18.0,85.0,0.2052980132450331,0.2903225806451613,15.083333333333334,5.316498049952761,12.0,14.0,1.7142857142857142,1.0,活跃,0,0,0元
user_00385,c0c0f5ca,18-24,三线及以下,135,245.12,True,"生活,教育,体育,财经",2138.6875,34219.0,16.0,31.625,506.0,8.25,132.0,2.4375,39.0,6.0,3.0,2138.6875,34219.0,16.0,506.0,31.625,132.0,39.0,180.0,0.2608695652173913,0.29545454545454547,14.125,3.3441491194821635,16.0,24.0,1.3333333333333333,0.0,活跃,0,0,200-500
user_00386,ac9f50b0,35-44,三线及以下,166,302.53,True,"娱乐,旅游,科技",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,深度流失,1,0,200-500
user_00387,eb0335f0,35-44,一线城市,389,762.85,True,"体育,游戏,美食",1637.4,8187.0,5.0,28.2,141.0,8.8,44.0,3.2,16.0,3.0,2.0,1637.4,8187.0,5.0,141.0,28.2,44.0,16.0,65.0,0.3120567375886525,0.36363636363636365,15.0,5.1478150704935,5.0,17.0,0.5882352941176471,0.0,活跃,0,0,500+
user_00388,19b1ec35,45-54,一线城市,132,485.13,True,"娱乐,游戏,生活",2602.5,5205.0,2.0,31.0,62.0,3.5,7.0,0.5,1.0,2.0,0.0,2602.5,5205.0,2.0,62.0,31.0,7.0,1.0,10.0,0.11290322580645161,0.14285714285714285,20.5,3.5355339059327378,2.0,8.0,0.5,1.0,活跃,0,0,200-500
user_00389,2d9a95b3,55+,新一线,173,26.93,False,"教育,娱乐,财经",2504.5,5009.0,2.0,33.5,67.0,6.5,13.0,1.5,3.0,0.0,2.0,2504.5,5009.0,2.0,67.0,33.5,13.0,3.0,18.0,0.19402985074626866,0.23076923076923078,14.5,0.7071067811865476,2.0,7.0,0.5714285714285714,5.0,轻度沉睡,0,0,0-50
user_00390,14102b88,25-34,二线城市,652,0.0,False,"科技,教育,财经,旅游",2219.2,11096.0,5.0,22.8,114.0,5.2,26.0,1.6,8.0,3.0,0.0,2219.2,11096.0,5.0,114.0,22.8,26.0,8.0,37.0,0.22807017543859648,0.3076923076923077,14.6,3.435112807463534,5.0,10.0,1.0,2.0,活跃,0,0,0元
user_00391,8e0f8e5d,35-44,一线城市,431,347.58,True,"科技,财经,美食,旅游",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,深度流失,1,0,200-500
user_00392,7f770e64,18-24,新一线,638,0.0,False,"旅游,科技",2320.5,9282.0,4.0,30.25,121.0,8.0,32.0,3.25,13.0,0.0,0.0,2320.5,9282.0,4.0,121.0,30.25,32.0,13.0,45.0,0.2644628099173554,0.40625,14.75,6.3966136874651625,4.0,9.0,0.8888888888888888,1.0,活跃,0,0,0元
user_00393,f75f34d9,55+,三线及以下,165,749.44,True,"时尚,游戏,生活,教育,美食",2373.1666666666665,28478.0,12.0,26.166666666666668,314.0,5.166666666666667,62.0,1.75,21.0,17.0,3.0,2373.1666666666665,28478.0,12.0,314.0,26.166666666666668,62.0,21.0,103.0,0.19745222929936307,0.3387096774193548,15.25,4.84533515118126,12.0,22.0,1.0909090909090908,0.0,活跃,0,0,500+
user_00394,7790afee,18-24,新一线,104,553.83,True,"时尚,娱乐",1907.5,19075.0,10.0,23.1,231.0,5.7,57.0,1.9,19.0,3.0,3.0,1907.5,19075.0,10.0,231.0,23.1,57.0,19.0,82.0,0.24675324675324675,0.3333333333333333,14.7,5.417051268397268,10.0,13.0,1.5384615384615385,0.0,活跃,0,0,500+
user_00395,86e5ea46,18-24,新一线,91,59.25,False,"旅游,教育,游戏,财经,生活",240.0,240.0,1.0,46.0,46.0,14.0,14.0,2.0,2.0,0.0,0.0,240.0,240.0,1.0,46.0,46.0,14.0,2.0,16.0,0.30434782608695654,0.14285714285714285,14.0,0.0,1.0,12.0,0.16666666666666666,4.0,轻度沉睡,0,0,50-200
user_00396,6060f174,25-34,二线城市,580,0.0,False,"教育,娱乐,时尚",1546.9,15469.0,10.0,28.2,282.0,6.5,65.0,1.7,17.0,0.0,1.0,1546.9,15469.0,10.0,282.0,28.2,65.0,17.0,83.0,0.23049645390070922,0.26153846153846155,11.4,3.806427312965386,10.0,16.0,1.25,0.0,活跃,0,0,0元
user_00397,f542313e,18-24,三线及以下,189,606.16,True,"游戏,娱乐,教育,生活",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,深度流失,1,0,500+
user_00398,633e768e,25-34,三线及以下,274,165.64,True,"财经,娱乐",2077.6923076923076,27010.0,13.0,33.07692307692308,430.0,8.384615384615385,109.0,3.076923076923077,40.0,3.0,5.0,2077.6923076923076,27010.0,13.0,430.0,33.07692307692308,109.0,40.0,157.0,0.2534883720930233,0.3669724770642202,17.76923076923077,4.530523261792287,13.0,32.0,0.8125,0.0,活跃,0,0,50-200
user_00399,584cb4d7,55+,一线城市,656,571.34,True,"教育,体育",1177.3,11773.0,10.0,25.4,254.0,6.3,63.0,2.2,22.0,3.0,0.0,1177.3,11773.0,10.0,254.0,25.4,63.0,22.0,88.0,0.24803149606299213,0.3492063492063492,17.1,4.771442828607157,10.0,13.0,1.5384615384615385,0.0,活跃,0,0,500+
user_00400,7f6d5a2d,18-24,二线城市,41,0.0,False,"美食,生活,教育",1771.0,26565.0,15.0,23.2,348.0,5.733333333333333,86.0,2.0,30.0,9.0,0.0,1771.0,26565.0,15.0,348.0,23.2,86.0,30.0,125.0,0.2471264367816092,0.3488372093023256,15.133333333333333,4.5334733871923145,15.0,20.0,1.5,2.0,活跃,0,0,0元
user_00401,2485c10b,18-24,一线城市,305,20.19,False,"科技,生活",1870.9,18709.0,10.0,26.4,264.0,5.5,55.0,1.8,18.0,8.0,2.0,1870.9,18709.0,10.0,264.0,26.4,55.0,18.0,83.0,0.20833333333333334,0.32727272727272727,13.5,3.8944404818493066,10.0,10.0,2.0,3.0,活跃,0,0,0-50
user_00402,bf265e1a,45-54,新一线,95,201.57,True,"时尚,娱乐,美食,财经",2334.25,9337.0,4.0,19.0,76.0,3.5,14.0,0.75,3.0,0.0,0.0,2334.25,9337.0,4.0,76.0,19.0,14.0,3.0,17.0,0.18421052631578946,0.21428571428571427,15.5,4.509249752822894,4.0,12.0,0.6666666666666666,1.0,活跃,0,0,200-500
user_00403,80a67c7d,25-34,一线城市,610,214.09,True,"生活,体育,教育",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,深度流失,1,0,200-500
user_00404,56e6645c,35-44,三线及以下,720,64.98,False,"财经,旅游",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,深度流失,1,0,50-200
user_00405,80990d57,18-24,三线及以下,42,386.85,True,"科技,美食,生活",2006.0,16048.0,8.0,33.25,266.0,6.875,55.0,2.125,17.0,6.0,1.0,2006.0,16048.0,8.0,266.0,33.25,55.0,17.0,79.0,0.20676691729323307,0.3090909090909091,15.0,5.656854249492381,8.0,14.0,1.1428571428571428,3.0,活跃,0,0,200-500
user_00406,a37d5c07,25-34,一线城市,66,0.0,False,"财经,生活,时尚,美食,旅游",3006.125,24049.0,8.0,30.25,242.0,6.375,51.0,2.5,20.0,8.0,0.0,3006.125,24049.0,8.0,242.0,30.25,51.0,20.0,79.0,0.21074380165289255,0.39215686274509803,14.625,6.186101934405635,8.0,18.0,0.8888888888888888,1.0,活跃,0,0,0元
user_00407,d31e2324,25-34,三线及以下,615,157.29,True,"娱乐,旅游,科技,时尚",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,轻度沉睡,0,0,50-200
user_00408,85119095,18-24,二线城市,77,236.09,True,"娱乐,美食,教育,游戏,体育",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,深度流失,1,0,200-500
user_00409,08b675b6,25-34,二线城市,38,354.33,True,"财经,教育,旅游,生活",1711.9166666666667,20543.0,12.0,21.916666666666668,263.0,5.25,63.0,1.5833333333333333,19.0,5.0,0.0,1711.9166666666667,20543.0,12.0,263.0,21.916666666666668,63.0,19.0,87.0,0.23954372623574144,0.30158730158730157,16.666666666666668,4.638442789897437,12.0,22.0,1.0909090909090908,2.0,活跃,0,0,200-500
user_00410,624773f1,35-44,新一线,635,413.48,True,"财经,旅游,时尚,娱乐,科技",1760.5454545454545,19366.0,11.0,27.09090909090909,298.0,6.454545454545454,71.0,1.8181818181818181,20.0,4.0,2.0,1760.5454545454545,19366.0,11.0,298.0,27.09090909090909,71.0,20.0,97.0,0.23825503355704697,0.28169014084507044,15.0,5.477225575051661,11.0,11.0,2.0,2.0,活跃,0,0,200-500
user_00411,d2db2859,55+,一线城市,584,0.0,False,"科技,生活,时尚,游戏",2287.8333333333335,13727.0,6.0,24.833333333333332,149.0,6.166666666666667,37.0,2.3333333333333335,14.0,3.0,0.0,2287.8333333333335,13727.0,6.0,149.0,24.833333333333332,37.0,14.0,54.0,0.2483221476510067,0.3783783783783784,15.5,6.0909769331364245,6.0,12.0,1.0,4.0,轻度沉睡,0,0,0元
